,year,series_type,series_name,series_href
2362,2009,Women,"New Zealand Women tour of Australia, 2009",https://www.cricbuzz.com/cricket-series/5304/new-zealand-women-tour-of-australia-2009/matches
2363,2009,Women,RSA T20 Cup 2009,https://www.cricbuzz.com/cricket-series/5297/rsa-t20-cup-2009/matches
2364,2009,Women,"Pakistan Women tour of Ireland, 2009",https://www.cricbuzz.com/cricket-series/5556/pakistan-women-tour-of-ireland-2009/matches
2365,2009,Women,ICC Womens World Cup 2009,https://www.cricbuzz.com/cricket-series/5693/icc-womens-world-cup-2009/matches
2366,2009,Women,"New Zealand Women tour of Australia, 2009",https://www.cricbuzz.com/cricket-series/5290/new-zealand-women-tour-of-australia-2009/matches
2367,2009,Women,"Womens ODI Tri Series in Bangladesh, 2009",https://www.cricbuzz.com/cricket-series/5836/womens-odi-tri-series-in-bangladesh-2009/matches
2368,2009,Women,"Australia Women tour of New Zealand, 2009",https://www.cricbuzz.com/cricket-series/5829/australia-women-tour-of-new-zealand-2009/matches
2369,2010,International,"Pakistan in New Zealand, 2010-11",https://www.cricbuzz.com/cricket-series/1631/pakistan-in-new-zealand-2010-11/matches
2370,2010,International,"India in South Africa, 2010-11",https://www.cricbuzz.com/cricket-series/1616/india-in-south-africa-2010-11/matches
2371,2010,International,"Zimbabwe in Bangladesh, 2010",https://www.cricbuzz.com/cricket-series/1639/zimbabwe-in-bangladesh-2010/matches
2372,2010,International,"England in Australia, 2010-11",https://www.cricbuzz.com/cricket-series/229/england-in-australia-2010-11/matches
2373,2010,International,"West Indies in Sri Lanka, 2010",https://www.cricbuzz.com/cricket-series/1637/west-indies-in-sri-lanka-2010/matches
2374,2010,International,"New Zealand in India, 2010",https://www.cricbuzz.com/cricket-series/1615/new-zealand-in-india-2010/matches
2375,2010,International,"Sri Lanka in Australia, 2010",https://www.cricbuzz.com/cricket-series/254/sri-lanka-in-australia-2010/matches
2376,2010,International,"Pakistan Vs South Africa in UAE, 2010",https://www.cricbuzz.com/cricket-series/1612/pakistan-vs-south-africa-in-uae-2010/matches
2377,2010,International,"Zimbabwe in South Africa, 2010",https://www.cricbuzz.com/cricket-series/1630/zimbabwe-in-south-africa-2010/matches
2378,2010,International,"Afghanistan in Kenya ODI Series, 2010",https://www.cricbuzz.com/cricket-series/1635/afghanistan-in-kenya-odi-series-2010/matches
2379,2010,International,"New Zealand in Bangladesh, 2010",https://www.cricbuzz.com/cricket-series/1633/new-zealand-in-bangladesh-2010/matches
2380,2010,International,"Australia in India, 2010",https://www.cricbuzz.com/cricket-series/1614/australia-in-india-2010/matches
2381,2010,International,"Ireland in Zimbabwe ODI Series, 2010",https://www.cricbuzz.com/cricket-series/1634/ireland-in-zimbabwe-odi-series-2010/matches
2382,2010,International,"Australia tour of India practice match, 2010",https://www.cricbuzz.com/cricket-series/1636/australia-tour-of-india-practice-match-2010/matches
2383,2010,International,"Ireland in Canada, 2010",https://www.cricbuzz.com/cricket-series/1629/ireland-in-canada-2010/matches
2384,2010,International,"Netherlands in Ireland ODI Series, 2010",https://www.cricbuzz.com/cricket-series/1619/netherlands-in-ireland-odi-series-2010/matches
2385,2010,International,"Afghanistan in Scotland ODI Series, 2010",https://www.cricbuzz.com/cricket-series/1620/afghanistan-in-scotland-odi-series-2010/matches
2386,2010,International,"Tri-Series in Sri Lanka, 2010",https://www.cricbuzz.com/cricket-series/253/tri-series-in-sri-lanka-2010/matches
2387,2010,International,"Pakistan in England, 2010",https://www.cricbuzz.com/cricket-series/238/pakistan-in-england-2010/matches
2388,2010,International,"Bangladesh in Scotland, 2010",https://www.cricbuzz.com/cricket-series/1618/bangladesh-in-scotland-2010/matches
2389,2010,International,"India in Sri Lanka, 2010",https://www.cricbuzz.com/cricket-series/252/india-in-sri-lanka-2010/matches
2390,2010,International,"Bangladesh in Ireland, 2010",https://www.cricbuzz.com/cricket-series/1617/bangladesh-in-ireland-2010/matches
2391,2010,International,"ICC World Cricket League Division One, 2010",https://www.cricbuzz.com/cricket-series/1621/icc-world-cricket-league-division-one-2010/matches
2392,2010,International,"Pakistan Vs Australia in England, 2010",https://www.cricbuzz.com/cricket-series/237/pakistan-vs-australia-in-england-2010/matches
2393,2010,International,"ICC World Cricket League Division One, 2010",https://www.cricbuzz.com/cricket-series/2035/icc-world-cricket-league-division-one-2010/matches
2394,2010,International,"England in Scotland ODI Match, 2010",https://www.cricbuzz.com/cricket-series/1651/england-in-scotland-odi-match-2010/matches
2395,2010,International,"Australia in England and Ireland, 2010",https://www.cricbuzz.com/cricket-series/236/australia-in-england-and-ireland-2010/matches
2396,2010,International,"Scotland tour of Netherlands, 2010",https://www.cricbuzz.com/cricket-series/2157/scotland-tour-of-netherlands-2010/matches
2397,2010,International,"Asia Cup, 2010",https://www.cricbuzz.com/cricket-series/247/asia-cup-2010/matches
2398,2010,International,"Zimbabwe v India T20I Series, 2010",https://www.cricbuzz.com/cricket-series/248/zimbabwe-v-india-t20i-series-2010/matches
2399,2010,International,"Tri-Series In Zimbabwe, 2010",https://www.cricbuzz.com/cricket-series/246/tri-series-in-zimbabwe-2010/matches
2400,2010,International,"Bangladesh in England, 2010",https://www.cricbuzz.com/cricket-series/230/bangladesh-in-england-2010/matches
2401,2010,International,"New Zealand v Sri Lanka T20I Series in USA, 2010",https://www.cricbuzz.com/cricket-series/249/new-zealand-v-sri-lanka-t20i-series-in-usa-2010/matches
2402,2010,International,"South Africa in West Indies, 2010",https://www.cricbuzz.com/cricket-series/235/south-africa-in-west-indies-2010/matches
2403,2010,International,"ICC World T20, 2010",https://www.cricbuzz.com/cricket-series/454/icc-world-t20-2010/matches
2404,2010,International,Ireland in West Indies ODI Match,https://www.cricbuzz.com/cricket-series/1011/ireland-in-west-indies-odi-match/matches
2405,2010,International,Canada in West Indies ODI Match,https://www.cricbuzz.com/cricket-series/1010/canada-in-west-indies-odi-match/matches
2406,2010,International,"Australia in New Zealand, 2010",https://www.cricbuzz.com/cricket-series/1610/australia-in-new-zealand-2010/matches
2407,2010,International,"England in Bangladesh Test Series, 2010",https://www.cricbuzz.com/cricket-series/1609/england-in-bangladesh-test-series-2010/matches
2408,2010,International,Zimbabwe in West Indies ODI Series,https://www.cricbuzz.com/cricket-series/1009/zimbabwe-in-west-indies-odi-series/matches
2409,2010,International,Australia in New Zealand,https://www.cricbuzz.com/cricket-series/1008/australia-in-new-zealand/matches
2410,2010,International,"Zimbabwe in West Indies T20I Match, 2010",https://www.cricbuzz.com/cricket-series/453/zimbabwe-in-west-indies-t20i-match-2010/matches
2411,2010,International,England in Bangladesh ODI Series,https://www.cricbuzz.com/cricket-series/1007/england-in-bangladesh-odi-series/matches
2412,2010,International,"Australia in New Zealand T20I Series, 2010",https://www.cricbuzz.com/cricket-series/452/australia-in-new-zealand-t20i-series-2010/matches
2413,2010,International,"West Indies in Australia T20I Series, 2010",https://www.cricbuzz.com/cricket-series/451/west-indies-in-australia-t20i-series-2010/matches
2414,2010,International,"South Africa in India ODI Series, 2010",https://www.cricbuzz.com/cricket-series/1006/south-africa-in-india-odi-series-2010/matches
2415,2010,International,"Pakistan v England T20I Series, 2010",https://www.cricbuzz.com/cricket-series/450/pakistan-v-england-t20i-series-2010/matches
2416,2010,International,Netherlands in Kenya ODI Series,https://www.cricbuzz.com/cricket-series/1004/netherlands-in-kenya-odi-series/matches
2417,2010,International,Afghanistan v Canada ODI Series,https://www.cricbuzz.com/cricket-series/1003/afghanistan-v-canada-odi-series/matches
2418,2010,International,"Bangladesh in New Zealand Test Match, 2010",https://www.cricbuzz.com/cricket-series/1608/bangladesh-in-new-zealand-test-match-2010/matches
2419,2010,International,"ICC World T20 Qualifier, 2010",https://www.cricbuzz.com/cricket-series/449/icc-world-t20-qualifier-2010/matches
2420,2010,International,West Indies in Australia ODI Series,https://www.cricbuzz.com/cricket-series/1005/west-indies-in-australia-odi-series/matches
2421,2010,International,"South Africa in India Test Series, 2010",https://www.cricbuzz.com/cricket-series/1607/south-africa-in-india-test-series-2010/matches
2422,2010,International,"Pakistan in Australia T20I Match, 2010",https://www.cricbuzz.com/cricket-series/448/pakistan-in-australia-t20i-match-2010/matches
2423,2010,International,Bangladesh in New Zealand ODI Series,https://www.cricbuzz.com/cricket-series/1002/bangladesh-in-new-zealand-odi-series/matches
2424,2010,International,"Bangladesh in New Zealand T20I Match, 2010",https://www.cricbuzz.com/cricket-series/445/bangladesh-in-new-zealand-t20i-match-2010/matches
2425,2010,International,"Sri Lanka Associates T20 Series, 2010",https://www.cricbuzz.com/cricket-series/447/sri-lanka-associates-t20-series-2010/matches
2426,2010,International,"Kenya T20 Tri-Series, 2010",https://www.cricbuzz.com/cricket-series/446/kenya-t20-tri-series-2010/matches
2427,2010,International,Pakistan in Australia ODI Series,https://www.cricbuzz.com/cricket-series/1001/pakistan-in-australia-odi-series/matches
2428,2010,International,"India in Bangladesh Test Series, 2010",https://www.cricbuzz.com/cricket-series/1606/india-in-bangladesh-test-series-2010/matches
2429,2010,International,Tri-Nation Tournament in Bangladesh,https://www.cricbuzz.com/cricket-series/1000/tri-nation-tournament-in-bangladesh/matches
2430,2010,T20 League,"Twenty20 Big Bash, 2010-11",https://www.cricbuzz.com/cricket-series/1649/twenty20-big-bash-2010-11/matches
2431,2010,T20 League,"Karnataka Premier League, 2010",https://www.cricbuzz.com/cricket-series/1626/karnataka-premier-league-2010/matches
2432,2010,T20 League,Champions League T20 2010/11,https://www.cricbuzz.com/cricket-series/2101/champions-league-t20-201011/matches
2433,2010,T20 League,"Friends Provident T20, 2010",https://www.cricbuzz.com/cricket-series/1613/friends-provident-t20-2010/matches
2434,2010,T20 League,Indian Premier League 2010,https://www.cricbuzz.com/cricket-series/2060/indian-premier-league-2010/matches
2435,2010,Domestic,"Ranji Trophy Super League, 2010-11",https://www.cricbuzz.com/cricket-series/1647/ranji-trophy-super-league-2010-11/matches
2436,2010,Domestic,"Sheffield Shield, 2010-11",https://www.cricbuzz.com/cricket-series/1643/sheffield-shield-2010-11/matches
2437,2010,Domestic,"Ryobi One-Day Cup, 2010-11",https://www.cricbuzz.com/cricket-series/1646/ryobi-one-day-cup-2010-11/matches
2438,2010,Domestic,"Clydesdale Bank 40, 2010",https://www.cricbuzz.com/cricket-series/1623/clydesdale-bank-40-2010/matches
2439,2010,Domestic,"India tour of Sri Lanka practice match, 2010",https://www.cricbuzz.com/cricket-series/1622/india-tour-of-sri-lanka-practice-match-2010/matches
2440,2010,Domestic,"County Championship Division 2, 2010",https://www.cricbuzz.com/cricket-series/1632/county-championship-division-2-2010/matches
2441,2010,Women,"Rose Bowl (New Zealand Women v Australia Women), 2010-11",https://www.cricbuzz.com/cricket-series/5616/rose-bowl-new-zealand-women-v-australia-women-2010-11/matches
2442,2010,Women,England Women tour of Sri Lanka 2010,https://www.cricbuzz.com/cricket-series/5455/england-women-tour-of-sri-lanka-2010/matches
2443,2010,Women,ICC Womens Cricket T20 Challenge 2010-11,https://www.cricbuzz.com/cricket-series/5323/icc-womens-cricket-t20-challenge-2010-11/matches
2444,2010,Women,"ICC Womens Cricket Challenge, 2010-11",https://www.cricbuzz.com/cricket-series/5665/icc-womens-cricket-challenge-2010-11/matches
2445,2010,Women,"Womens European Championship, 2010",https://www.cricbuzz.com/cricket-series/5889/womens-european-championship-2010/matches
2446,2010,Women,"Ireland Women tour of England, 2010",https://www.cricbuzz.com/cricket-series/5787/ireland-women-tour-of-england-2010/matches
2447,2010,Women,New Zealand Women tour of England 2010,https://www.cricbuzz.com/cricket-series/5448/new-zealand-women-tour-of-england-2010/matches
2448,2010,Women,"ICC Womens World Twenty20, 2010",https://www.cricbuzz.com/cricket-series/5318/icc-womens-world-twenty20-2010/matches
2449,2010,Women,"Sri Lanka Women tour of West Indies, 2010",https://www.cricbuzz.com/cricket-series/5066/sri-lanka-women-tour-of-west-indies-2010/matches
2450,2010,Women,"Australia Women tour of New Zealand, 2010",https://www.cricbuzz.com/cricket-series/5609/australia-women-tour-of-new-zealand-2010/matches
2451,2010,Women,"England Women tour of India, 2010",https://www.cricbuzz.com/cricket-series/5393/england-women-tour-of-india-2010/matches
2452,2010,Women,"New Zealand Women tour of Australia, 2010",https://www.cricbuzz.com/cricket-series/5598/new-zealand-women-tour-of-australia-2010/matches
2453,1991,International,"Sri Lanka in Pakistan Test Series, 1991-92",https://www.cricbuzz.com/cricket-series/1329/sri-lanka-in-pakistan-test-series-1991-92/matches
2454,1991,International,"Australia, India, West Indies in Australia, 1991",https://www.cricbuzz.com/cricket-series/594/australia-india-west-indies-in-australia-1991/matches
2455,1991,International,"India in Australia Test Series, 1991-92",https://www.cricbuzz.com/cricket-series/1330/india-in-australia-test-series-1991-92/matches
2456,1991,International,"West Indies in Pakistan ODI Series, 1991",https://www.cricbuzz.com/cricket-series/592/west-indies-in-pakistan-odi-series-1991/matches
2457,1991,International,"South Africa in India ODI Series, 1991",https://www.cricbuzz.com/cricket-series/591/south-africa-in-india-odi-series-1991/matches
2458,1991,International,"India, Pakistan, West Indies in United Arab Emirates, 1991",https://www.cricbuzz.com/cricket-series/590/india-pakistan-west-indies-in-united-arab-emirates-1991/matches
2459,1991,International,"Sri Lanka in England Test Match, 1991",https://www.cricbuzz.com/cricket-series/1328/sri-lanka-in-england-test-match-1991/matches
2460,1991,International,"West Indies in England, 1991",https://www.cricbuzz.com/cricket-series/1327/west-indies-in-england-1991/matches
2461,1991,International,"West Indies in England, 1991",https://www.cricbuzz.com/cricket-series/589/west-indies-in-england-1991/matches
2462,1991,International,"Australia in West Indies, 1991",https://www.cricbuzz.com/cricket-series/1326/australia-in-west-indies-1991/matches
2463,1991,International,"Australia in West Indies ODI Series, 1991",https://www.cricbuzz.com/cricket-series/588/australia-in-west-indies-odi-series-1991/matches
2464,1991,International,"England in New Zealand ODI Series, 1991",https://www.cricbuzz.com/cricket-series/587/england-in-new-zealand-odi-series-1991/matches
2465,1991,International,"Sri Lanka in New Zealand Test Series, 1991",https://www.cricbuzz.com/cricket-series/1325/sri-lanka-in-new-zealand-test-series-1991/matches
2466,1991,International,"Sri Lanka in New Zealand ODI Series, 1991",https://www.cricbuzz.com/cricket-series/586/sri-lanka-in-new-zealand-odi-series-1991/matches
2467,1991,Women,Womens European Championship 1991,https://www.cricbuzz.com/cricket-series/7453/womens-european-championship-1991/matches
2468,1991,Women,India Women tour of Australia 1990-91,https://www.cricbuzz.com/cricket-series/4695/india-women-tour-of-australia-1990-91/matches
2469,1991,Women,New Zealand Women tour of Australia 1990-91,https://www.cricbuzz.com/cricket-series/5211/new-zealand-women-tour-of-australia-1990-91/matches
2470,1992,International,"Pakistan in New Zealand ODI Series, 1992",https://www.cricbuzz.com/cricket-series/604/pakistan-in-new-zealand-odi-series-1992/matches
2471,1992,International,"India in South Africa ODI Series, 1992",https://www.cricbuzz.com/cricket-series/603/india-in-south-africa-odi-series-1992/matches
2472,1992,International,"Australia, Pakistan, West Indies in Australia, 1992-93",https://www.cricbuzz.com/cricket-series/605/australia-pakistan-west-indies-in-australia-1992-93/matches
2473,1992,International,"New Zealand in Sri Lanka ODI Series, 1992",https://www.cricbuzz.com/cricket-series/602/new-zealand-in-sri-lanka-odi-series-1992/matches
2474,1992,International,"New Zealand in Sri Lanka Test Series, 1992",https://www.cricbuzz.com/cricket-series/1337/new-zealand-in-sri-lanka-test-series-1992/matches
2475,1992,International,"West Indies in Australia, 1992-93",https://www.cricbuzz.com/cricket-series/1340/west-indies-in-australia-1992-93/matches
2476,1992,International,"India in South Africa Test Series, 1992-93",https://www.cricbuzz.com/cricket-series/1339/india-in-south-africa-test-series-1992-93/matches
2477,1992,International,"New Zealand in Zimbabwe Test Series, 1992",https://www.cricbuzz.com/cricket-series/1336/new-zealand-in-zimbabwe-test-series-1992/matches
2478,1992,International,"New Zealand in Zimbabwe ODI Series, 1992",https://www.cricbuzz.com/cricket-series/601/new-zealand-in-zimbabwe-odi-series-1992/matches
2479,1992,International,"India in Zimbabwe ODI Match, 1992",https://www.cricbuzz.com/cricket-series/600/india-in-zimbabwe-odi-match-1992/matches
2480,1992,International,"India in Zimbabwe Test Match, 1992",https://www.cricbuzz.com/cricket-series/1335/india-in-zimbabwe-test-match-1992/matches
2481,1992,International,"Australia in Sri Lanka Test Series, 1992",https://www.cricbuzz.com/cricket-series/1334/australia-in-sri-lanka-test-series-1992/matches
2482,1992,International,"Australia in Sri Lanka ODI Series, 1992",https://www.cricbuzz.com/cricket-series/599/australia-in-sri-lanka-odi-series-1992/matches
2483,1992,International,"Pakistan in England Test Series, 1992",https://www.cricbuzz.com/cricket-series/1333/pakistan-in-england-test-series-1992/matches
2484,1992,International,"Pakistan in England, 1992",https://www.cricbuzz.com/cricket-series/598/pakistan-in-england-1992/matches
2485,1992,International,"South Africa in West Indies Test Match, 1992",https://www.cricbuzz.com/cricket-series/1332/south-africa-in-west-indies-test-match-1992/matches
2486,1992,International,"South Africa in West Indies ODI Series, 1992",https://www.cricbuzz.com/cricket-series/597/south-africa-in-west-indies-odi-series-1992/matches
2487,1992,International,"Benson Hedges World Cup, 1992",https://www.cricbuzz.com/cricket-series/596/benson-hedges-world-cup-1992/matches
2488,1992,International,"England in New Zealand Test Series, 1992",https://www.cricbuzz.com/cricket-series/1331/england-in-new-zealand-test-series-1992/matches
2489,1992,International,"England in New Zealand ODI Series, 1992",https://www.cricbuzz.com/cricket-series/595/england-in-new-zealand-odi-series-1992/matches
2490,1992,International,"Sri Lanka in Pakistan ODI Series, 1992",https://www.cricbuzz.com/cricket-series/593/sri-lanka-in-pakistan-odi-series-1992/matches
2491,1992,Women,"England Women tour of Australia, 1992",https://www.cricbuzz.com/cricket-series/6001/england-women-tour-of-australia-1992/matches
2492,1992,Women,"Shell Women's Tri-Series, 1992",https://www.cricbuzz.com/cricket-series/6519/shell-womens-tri-series-1992/matches
2493,1992,Women,England Women tour of New Zealand 1991-92,https://www.cricbuzz.com/cricket-series/4688/england-women-tour-of-new-zealand-1991-92/matches
2494,1993,International,"South Africa in Australia Test Series, 1993-94",https://www.cricbuzz.com/cricket-series/1352/south-africa-in-australia-test-series-1993-94/matches
2495,1993,International,"Zimbabwe in Pakistan ODI Series, 1993",https://www.cricbuzz.com/cricket-series/620/zimbabwe-in-pakistan-odi-series-1993/matches
2496,1993,International,"Australia, New Zealand, South Africa in Australia, 1993-94",https://www.cricbuzz.com/cricket-series/621/australia-new-zealand-south-africa-in-australia-1993-94/matches
2497,1993,International,"West Indies in Sri Lanka Test Match, 1993",https://www.cricbuzz.com/cricket-series/1350/west-indies-in-sri-lanka-test-match-1993/matches
2498,1993,International,"Zimbabwe in Pakistan Test Series, 1993",https://www.cricbuzz.com/cricket-series/1351/zimbabwe-in-pakistan-test-series-1993/matches
2499,1993,International,"West Indies in Sri Lanka ODI Series, 1993",https://www.cricbuzz.com/cricket-series/619/west-indies-in-sri-lanka-odi-series-1993/matches
2500,1993,International,"New Zealand in Australia, 1993",https://www.cricbuzz.com/cricket-series/1349/new-zealand-in-australia-1993/matches
2501,1993,International,"India, South Africa, Sri Lanka, West Indies, Zimbabwe in India, 1993",https://www.cricbuzz.com/cricket-series/618/india-south-africa-sri-lanka-west-indies-zimbabwe-in-india-1993/matches
2502,1993,International,"Pakistan, Sri Lanka, West Indies in United Arab Emirates, 1993",https://www.cricbuzz.com/cricket-series/617/pakistan-sri-lanka-west-indies-in-united-arab-emirates-1993/matches
2503,1993,International,"South Africa in Sri Lanka Test Series, 1993",https://www.cricbuzz.com/cricket-series/1348/south-africa-in-sri-lanka-test-series-1993/matches
2504,1993,International,"South Africa in Sri Lanka ODI Series, 1993",https://www.cricbuzz.com/cricket-series/616/south-africa-in-sri-lanka-odi-series-1993/matches
2505,1993,International,"India in Sri Lanka ODI Series, 1993",https://www.cricbuzz.com/cricket-series/615/india-in-sri-lanka-odi-series-1993/matches
2506,1993,International,"India in Sri Lanka Test Series, 1993",https://www.cricbuzz.com/cricket-series/1346/india-in-sri-lanka-test-series-1993/matches
2507,1993,International,"Australia in England, 1993",https://www.cricbuzz.com/cricket-series/1347/australia-in-england-1993/matches
2508,1993,International,"Australia in England, 1993",https://www.cricbuzz.com/cricket-series/614/australia-in-england-1993/matches
2509,1993,International,"Pakistan in West Indies Test Series, 1993",https://www.cricbuzz.com/cricket-series/1345/pakistan-in-west-indies-test-series-1993/matches
2510,1993,International,"Pakistan in West Indies ODI Series, 1993",https://www.cricbuzz.com/cricket-series/613/pakistan-in-west-indies-odi-series-1993/matches
2511,1993,International,"Zimbabwe in India ODI Series, 1993",https://www.cricbuzz.com/cricket-series/611/zimbabwe-in-india-odi-series-1993/matches
2512,1993,International,"Australia in New Zealand ODI Series, 1993",https://www.cricbuzz.com/cricket-series/612/australia-in-new-zealand-odi-series-1993/matches
2513,1993,International,"Zimbabwe in India Test Match, 1993",https://www.cricbuzz.com/cricket-series/1343/zimbabwe-in-india-test-match-1993/matches
2514,1993,International,"England in Sri Lanka Test Match, 1993",https://www.cricbuzz.com/cricket-series/1344/england-in-sri-lanka-test-match-1993/matches
2515,1993,International,"England in Sri Lanka ODI Series, 1993",https://www.cricbuzz.com/cricket-series/610/england-in-sri-lanka-odi-series-1993/matches
2516,1993,International,"Pakistan in Zimbabwe ODI Match, 1993",https://www.cricbuzz.com/cricket-series/608/pakistan-in-zimbabwe-odi-match-1993/matches
2517,1993,International,"Australia in New Zealand, 1993",https://www.cricbuzz.com/cricket-series/1342/australia-in-new-zealand-1993/matches
2518,1993,International,"Pakistan, South Africa, West Indies in South Africa, 1993",https://www.cricbuzz.com/cricket-series/607/pakistan-south-africa-west-indies-in-south-africa-1993/matches
2519,1993,International,"Pakistan, Sri Lanka, Zimbabwe in United Arab Emirates, 1993",https://www.cricbuzz.com/cricket-series/606/pakistan-sri-lanka-zimbabwe-in-united-arab-emirates-1993/matches
2520,1993,International,"England in India Test Series, 1993",https://www.cricbuzz.com/cricket-series/1341/england-in-india-test-series-1993/matches
2521,1993,International,"England in India ODI Series, 1993",https://www.cricbuzz.com/cricket-series/609/england-in-india-odi-series-1993/matches
2522,1993,International,"Pakistan in New Zealand Test Match, 1993",https://www.cricbuzz.com/cricket-series/1338/pakistan-in-new-zealand-test-match-1993/matches
2523,1993,Women,Womens World Cup 1993,https://www.cricbuzz.com/cricket-series/8004/womens-world-cup-1993/matches
2524,1993,Women,"New Zealand Women tour of Australia, 1992/93",https://www.cricbuzz.com/cricket-series/6533/new-zealand-women-tour-of-australia-199293/matches
2525,1994,International,"Australia, Australia A, England, Zimbabwe in Australia, 1994-95",https://www.cricbuzz.com/cricket-series/636/australia-australia-a-england-zimbabwe-in-australia-1994-95/matches
2526,1994,International,"New Zealand, Pakistan, South Africa, Sri Lanka in South Africa, 1994",https://www.cricbuzz.com/cricket-series/637/new-zealand-pakistan-south-africa-sri-lanka-in-south-africa-1994/matches
2527,1994,International,"New Zealand in South Africa Test Series, 1994-95",https://www.cricbuzz.com/cricket-series/1364/new-zealand-in-south-africa-test-series-1994-95/matches
2528,1994,International,"England in Australia, 1994-95",https://www.cricbuzz.com/cricket-series/1366/england-in-australia-1994-95/matches
2529,1994,International,"West Indies in India Test Series, 1994",https://www.cricbuzz.com/cricket-series/1363/west-indies-in-india-test-series-1994/matches
2530,1994,International,"Sri Lanka in Zimbabwe ODI Series, 1994",https://www.cricbuzz.com/cricket-series/634/sri-lanka-in-zimbabwe-odi-series-1994/matches
2531,1994,International,"India, New Zealand, West Indies in India, 1994",https://www.cricbuzz.com/cricket-series/633/india-new-zealand-west-indies-in-india-1994/matches
2532,1994,International,"West Indies in India ODI Series, 1994",https://www.cricbuzz.com/cricket-series/635/west-indies-in-india-odi-series-1994/matches
2533,1994,International,"Australia, Pakistan, South Africa in Pakistan, 1994",https://www.cricbuzz.com/cricket-series/632/australia-pakistan-south-africa-in-pakistan-1994/matches
2534,1994,International,"Sri Lanka in Zimbabwe Test Series, 1994",https://www.cricbuzz.com/cricket-series/1361/sri-lanka-in-zimbabwe-test-series-1994/matches
2535,1994,International,"Australia in Pakistan Test Series, 1994",https://www.cricbuzz.com/cricket-series/1362/australia-in-pakistan-test-series-1994/matches
2536,1994,International,"Australia, India, Pakistan, Sri Lanka in Sri Lanka, 1994",https://www.cricbuzz.com/cricket-series/631/australia-india-pakistan-sri-lanka-in-sri-lanka-1994/matches
2537,1994,International,"South Africa in England, 1994",https://www.cricbuzz.com/cricket-series/630/south-africa-in-england-1994/matches
2538,1994,International,"Pakistan in Sri Lanka Test Series, 1994",https://www.cricbuzz.com/cricket-series/1360/pakistan-in-sri-lanka-test-series-1994/matches
2539,1994,International,"Pakistan in Sri Lanka ODI Series, 1994",https://www.cricbuzz.com/cricket-series/629/pakistan-in-sri-lanka-odi-series-1994/matches
2540,1994,International,"South Africa in England Test Series, 1994",https://www.cricbuzz.com/cricket-series/1359/south-africa-in-england-test-series-1994/matches
2541,1994,International,"New Zealand in England Test Series, 1994",https://www.cricbuzz.com/cricket-series/1358/new-zealand-in-england-test-series-1994/matches
2542,1994,International,"New Zealand in England, 1994",https://www.cricbuzz.com/cricket-series/628/new-zealand-in-england-1994/matches
2543,1994,International,"Australia, India, New Zealand, Pakistan, Sri Lanka, UAE in UAE 1994",https://www.cricbuzz.com/cricket-series/627/australia-india-new-zealand-pakistan-sri-lanka-uae-in-uae-1994/matches
2544,1994,International,"India in New Zealand ODI Series, 1994",https://www.cricbuzz.com/cricket-series/625/india-in-new-zealand-odi-series-1994/matches
2545,1994,International,"India in New Zealand Test Match, 1994",https://www.cricbuzz.com/cricket-series/1355/india-in-new-zealand-test-match-1994/matches
2546,1994,International,"Australia in South Africa Test Series, 1994",https://www.cricbuzz.com/cricket-series/1356/australia-in-south-africa-test-series-1994/matches
2547,1994,International,"Pakistan in New Zealand ODI Series, 1994",https://www.cricbuzz.com/cricket-series/624/pakistan-in-new-zealand-odi-series-1994/matches
2548,1994,International,"England in West Indies, 1994",https://www.cricbuzz.com/cricket-series/1357/england-in-west-indies-1994/matches
2549,1994,International,"Australia in South Africa ODI Series, 1994",https://www.cricbuzz.com/cricket-series/626/australia-in-south-africa-odi-series-1994/matches
2550,1994,International,"England in West Indies ODI Series, 1994",https://www.cricbuzz.com/cricket-series/623/england-in-west-indies-odi-series-1994/matches
2551,1994,International,"Sri Lanka in India ODI Series, 1994",https://www.cricbuzz.com/cricket-series/622/sri-lanka-in-india-odi-series-1994/matches
2552,1994,International,"Pakistan in New Zealand Test Series, 1994",https://www.cricbuzz.com/cricket-series/1354/pakistan-in-new-zealand-test-series-1994/matches
2553,1994,International,"Sri Lanka in India Test Series, 1994",https://www.cricbuzz.com/cricket-series/1353/sri-lanka-in-india-test-series-1994/matches
2554,1994,Women,Australia Women tour of New Zealand 1994,https://www.cricbuzz.com/cricket-series/6465/australia-women-tour-of-new-zealand-1994/matches
2555,1995,International,"Australia, Sri Lanka, West Indies in Australia, 1995",https://www.cricbuzz.com/cricket-series/650/australia-sri-lanka-west-indies-in-australia-1995/matches
2556,1995,International,"Pakistan in New Zealand ODI Series, 1995",https://www.cricbuzz.com/cricket-series/649/pakistan-in-new-zealand-odi-series-1995/matches
2557,1995,International,"Sri Lanka in Australia Test Series, 1995-96",https://www.cricbuzz.com/cricket-series/1380/sri-lanka-in-australia-test-series-1995-96/matches
2558,1995,International,"Pakistan in New Zealand Test Match, 1995",https://www.cricbuzz.com/cricket-series/1377/pakistan-in-new-zealand-test-match-1995/matches
2559,1995,International,"England in South Africa Test Series, 1995-96",https://www.cricbuzz.com/cricket-series/1378/england-in-south-africa-test-series-1995-96/matches
2560,1995,International,"New Zealand in India ODI Series, 1995",https://www.cricbuzz.com/cricket-series/648/new-zealand-in-india-odi-series-1995/matches
